TransactionID,CustomerID,TransactionDate,ProductID,ProductName,Category,Price,Quantity,TotalAmount,Age,Gender
385,273,2023-11-08,113,security,Beauty,189.89,1,189.89,61,Other
386,53,2023-02-03,150,once,Beauty,160.41,4,641.64,29,Male
387,847,2023-10-22,111,eye,Electronics,197.61,3,592.83,40,Male
388,983,2023-06-27,113,century,Electronics,130.0,2,260.0,62,Male
389,273,2023-02-18,139,gun,Clothing,105.44,2,210.88,63,Female
390,567,2023-07-30,101,alone,Clothing,167.82,5,839.1,22,Male
391,629,2023-07-08,118,prevent,Home & Garden,77.05,2,154.1,31,Male
392,16,2023-08-01,140,him,Home & Garden,90.84,3,272.52,24,Other
393,440,2022-12-22,115,force,Clothing,156.04,3,468.12,70,Female
394,813,2023-11-11,107,you,Clothing,74.52,4,298.08,50,Female
395,640,2023-10-29,110,success,Clothing,86.92,5,434.6,31,Male
396,890,2023-06-04,130,base,Beauty,197.47,5,987.35,48,Female
397,509,2023-02-20,129,doctor,Electronics,167.15,2,334.3,54,Female
398,644,2023-11-27,136,stage,Electronics,37.27,1,37.27,43,Other
399,946,2023-06-20,145,company,Beauty,98.73,4,394.92,36,Other
400,709,2023-07-21,125,southern,Home & Garden,125.27,1,125.27,66,Male
401,169,2023-08-06,147,control,Home & Garden,29.03,2,58.06,70,Male
402,985,2023-04-20,143,by,Beauty,115.99,5,579.95,54,Female
403,544,2023-08-14,104,cost,Electronics,166.46,1,166.46,65,Other
404,294,2023-04-04,139,general,Beauty,93.91,2,187.82,19,Other
405,712,2023-04-27,121,enough,Home & Garden,164.54,4,658.16,22,Female
406,310,2023-03-11,133,garden,Clothing,180.9,1,180.9,41,Other
407,58,2023-07-26,109,cause,Home & Garden,75.49,3,226.47,62,Female
408,497,2023-05-10,134,require,Beauty,156.57,5,782.85,65,Male
409,979,2023-06-19,146,position,Electronics,187.35,5,936.75,21,Male
410,344,2023-09-12,115,point,Beauty,51.52,3,154.56,65,Male
411,474,2023-04-13,148,system,Beauty,88.22,5,441.1,65,Male
412,400,2023-02-12,109,discussion,Beauty,181.65,3,544.95,23,Other
413,849,2023-02-04,118,movie,Electronics,100.19,1,100.19,45,Male
414,515,2023-11-29,137,data,Home & Garden,91.33,2,182.66,33,Male
415,729,2023-05-21,116,provide,Home & Garden,161.99,5,809.95,39,Other
416,457,2023-03-15,134,fast,Home & Garden,47.24,1,47.24,43,Female
417,101,2022-12-12,130,story,Beauty,179.54,5,897.7,36,Other
418,348,2023-08-19,107,citizen,Home & Garden,49.72,5,248.6,34,Female
419,40,2023-04-25,104,tell,Clothing,39.08,5,195.4,60,Other
420,484,2022-12-09,121,energy,Home & Garden,103.23,5,516.15,36,Other
421,842,2023-10-16,139,magazine,Home & Garden,130.62,4,522.48,37,Male
422,163,2023-04-11,124,late,Electronics,107.66,4,430.64,57,Male
423,665,2023-07-04,118,ability,Beauty,124.18,1,124.18,57,Female
424,958,2023-09-28,106,support,Clothing,97.28,5,486.4,62,Male
425,538,2023-01-08,110,family,Home & Garden,80.31,4,321.24,49,Female
426,510,2023-10-30,140,attorney,Electronics,32.77,4,131.08,66,Female
427,3,2023-11-10,121,before,Home & Garden,84.64,4,338.56,18,Male
428,184,2023-11-30,130,night,Home & Garden,146.09,2,292.18,30,Female
429,582,2022-12-22,125,officer,Home & Garden,15.06,1,15.06,58,Male
430,44,2023-03-27,134,can,Beauty,104.84,5,524.2,52,Other
431,669,2023-06-09,131,pattern,Clothing,148.3,3,444.9,70,Male
432,456,2023-07-19,106,senior,Home & Garden,158.6,1,158.6,46,Female
433,237,2023-02-04,147,relate,Clothing,40.78,2,81.56,40,Male
434,217,2023-06-02,108,cost,Electronics,101.13,1,101.13,44,Female
435,424,2023-10-04,143,anything,Clothing,55.47,4,221.88,35,Male
436,583,2023-09-20,126,question,Clothing,92.79,1,92.79,22,Male
437,756,2023-04-27,149,agency,Electronics,162.24,1,162.24,43,Female
438,612,2023-12-01,139,media,Home & Garden,196.16,4,784.64,65,Other
439,982,2023-03-25,126,collection,Beauty,40.65,5,203.25,45,Other
440,482,2023-01-15,126,effect,Clothing,73.41,5,367.05,23,Female
441,389,2023-01-21,122,plant,Home & Garden,98.08,5,490.4,39,Female
442,140,2023-07-17,106,shoulder,Beauty,177.45,4,709.8,31,Male
443,991,2023-04-30,144,learn,Electronics,169.64,5,848.2,43,Other
444,574,2023-03-04,101,participant,Home & Garden,126.91,3,380.73,22,Male
445,114,2023-05-17,116,for,Electronics,96.27,5,481.35,54,Female
446,297,2022-12-21,127,forward,Electronics,28.32,5,141.6,62,Other
447,54,2023-08-11,110,almost,Electronics,78.27,1,78.27,31,Female
448,198,2022-12-25,103,to,Clothing,117.06,2,234.12,23,Female
449,664,2023-07-18,144,carry,Clothing,198.23,4,792.92,22,Male
450,316,2023-06-17,118,certainly,Electronics,125.57,2,251.14,55,Other
451,490,2022-12-17,121,herself,Beauty,140.37,2,280.74,22,Female
452,70,2023-09-04,144,analysis,Clothing,80.78,4,323.12,58,Female
453,449,2023-04-18,135,wear,Electronics,49.24,4,196.96,53,Female
454,793,2023-07-27,111,six,Clothing,193.96,2,387.92,48,Other
455,698,2023-03-06,145,center,Home & Garden,190.75,5,953.75,34,Female
456,181,2023-02-04,130,onto,Beauty,146.35,3,439.05,64,Other
457,890,2022-12-19,132,discussion,Electronics,81.75,1,81.75,61,Male
458,557,2023-08-27,142,by,Clothing,56.66,2,113.32,24,Female
459,842,2023-11-06,108,smile,Clothing,87.74,2,175.48,29,Male
460,80,2023-10-30,115,radio,Clothing,197.41,5,987.05,46,Female
461,114,2023-10-07,144,quickly,Beauty,30.91,2,61.82,39,Female
462,35,2023-10-08,123,special,Clothing,127.36,1,127.36,30,Female
463,927,2023-03-16,139,so,Clothing,89.92,4,359.68,25,Male
464,974,2023-01-10,116,health,Clothing,83.15,2,166.3,52,Other
465,260,2023-06-17,142,total,Clothing,181.2,5,906.0,44,Female
466,384,2023-07-31,105,one,Home & Garden,197.7,4,790.8,26,Other
467,415,2023-03-31,141,condition,Beauty,55.67,1,55.67,34,Other
468,619,2023-05-02,140,collection,Clothing,193.71,5,968.55,33,Male
469,439,2023-10-08,111,hear,Beauty,108.76,4,435.04,18,Other
470,144,2022-12-18,138,age,Clothing,143.02,3,429.06,47,Female
471,173,2023-03-12,141,space,Electronics,58.27,2,116.54,39,Male
472,676,2023-05-04,135,art,Beauty,193.96,4,775.84,65,Female
473,252,2023-01-27,108,everybody,Clothing,64.54,4,258.16,63,Female
474,116,2023-08-14,123,together,Electronics,199.23,1,199.23,63,Female
475,510,2023-11-06,125,attorney,Home & Garden,144.63,2,289.26,45,Male
476,385,2023-10-04,106,else,Beauty,87.46,2,174.92,23,Other
477,64,2023-09-25,114,actually,Beauty,53.41,2,106.82,38,Other
478,986,2023-08-13,126,poor,Beauty,36.3,4,145.2,33,Male
479,518,2023-05-02,113,bed,Beauty,141.47,4,565.88,37,Other
480,205,2023-09-19,129,his,Beauty,19.4,4,77.6,21,Male
481,167,2023-10-05,108,tend,Electronics,134.66,5,673.3,48,Other
482,791,2023-06-08,150,step,Electronics,71.25,4,285.0,36,Female
483,800,2023-11-13,122,minute,Clothing,70.3,5,351.5,26,Other
484,794,2023-05-08,146,election,Home & Garden,54.09,4,216.36,52,Female
485,253,2023-11-07,132,fill,Beauty,120.34,5,601.7,30,Female
486,877,2023-08-04,108,few,Electronics,24.09,3,72.27,55,Female
487,275,2023-06-15,140,allow,Home & Garden,48.32,3,144.96,30,Other
488,583,2023-08-19,138,drug,Home & Garden,75.3,3,225.9,27,Other
489,149,2022-12-14,143,I,Beauty,71.09,4,284.36,68,Other
490,47,2023-08-16,143,remain,Electronics,191.85,4,767.4,39,Male
491,953,2023-08-27,142,level,Electronics,133.97,4,535.88,47,Male
492,978,2023-04-21,129,how,Beauty,143.35,4,573.4,27,Other
493,69,2023-10-07,136,wear,Beauty,130.82,5,654.1,20,Male
494,367,2023-10-02,144,subject,Clothing,22.74,3,68.22,34,Other
495,102,2023-09-08,117,seven,Beauty,171.39,1,171.39,64,Female
496,222,2023-09-18,112,see,Clothing,131.23,2,262.46,32,Male
497,89,2023-11-18,124,around,Clothing,162.69,1,162.69,55,Female
498,209,2023-04-20,126,thus,Clothing,51.89,1,51.89,30,Male
499,742,2023-03-01,141,building,Clothing,79.76,4,319.04,48,Female
500,430,2023-09-02,144,decade,Electronics,184.35,3,553.05,68,Other
501,717,2023-08-14,144,whom,Clothing,48.19,5,240.95,69,Female
502,171,2023-04-30,150,under,Beauty,13.49,5,67.45,48,Male
503,719,2023-02-06,105,remember,Electronics,127.56,1,127.56,30,Female
504,727,2023-05-30,104,fund,Beauty,83.73,3,251.19,29,Female
505,381,2023-09-29,141,over,Clothing,41.1,4,164.4,26,Male
506,486,2023-11-03,135,painting,Beauty,87.21,1,87.21,65,Female
507,948,2023-08-26,115,your,Electronics,102.69,4,410.76,60,Male
508,787,2022-12-25,135,although,Beauty,27.43,1,27.43,49,Other
509,400,2023-05-05,132,sort,Beauty,61.67,5,308.35,35,Female
510,935,2023-08-22,105,former,Clothing,182.87,5,914.35,19,Female
511,989,2023-01-07,120,we,Electronics,91.95,4,367.8,49,Female
512,241,2023-04-12,101,door,Clothing,95.39,5,476.95,45,Other
513,210,2023-04-02,141,force,Electronics,91.95,3,275.85,66,Other
514,936,2023-10-27,124,go,Electronics,102.27,1,102.27,57,Male
515,997,2023-10-14,104,over,Electronics,39.41,1,39.41,59,Female
516,515,2023-11-13,129,order,Beauty,196.59,3,589.77,42,Male
517,383,2023-02-26,122,realize,Beauty,78.37,2,156.74,39,Other
518,825,2023-02-03,133,indeed,Beauty,134.26,2,268.52,31,Other
519,797,2023-01-04,127,page,Electronics,178.25,5,891.25,70,Other
520,615,2023-07-21,113,appear,Electronics,142.13,5,710.65,69,Female
521,326,2023-10-19,127,center,Electronics,174.29,5,871.45,70,Male
522,897,2023-04-29,114,miss,Home & Garden,171.12,3,513.36,65,Male
523,482,2023-08-24,122,woman,Electronics,123.21,3,369.63,24,Male
524,377,2023-07-01,139,eat,Beauty,99.1,5,495.5,49,Male
525,829,2023-06-08,101,media,Electronics,71.89,5,359.45,18,Female
526,698,2023-04-19,141,hear,Electronics,88.61,1,88.61,62,Female
527,780,2023-08-08,144,build,Electronics,17.59,2,35.18,50,Female
528,707,2023-07-07,139,per,Clothing,163.22,3,489.66,25,Female
529,964,2023-01-07,111,moment,Home & Garden,186.49,3,559.47,62,Male
530,186,2022-12-23,143,forget,Electronics,119.43,3,358.29,49,Female
531,300,2023-08-18,147,determine,Beauty,117.21,5,586.05,24,Female
532,160,2023-02-06,121,example,Electronics,58.03,3,174.09,38,Male
533,757,2023-06-28,114,possible,Home & Garden,88.94,2,177.88,34,Female
534,843,2022-12-20,118,born,Home & Garden,74.93,4,299.72,55,Other
535,556,2023-08-03,134,series,Beauty,94.56,2,189.12,62,Other
536,915,2023-01-12,126,natural,Home & Garden,115.93,4,463.72,22,Female
537,926,2023-09-05,129,different,Clothing,190.74,4,762.96,31,Female
538,575,2023-01-08,117,image,Home & Garden,175.87,2,351.74,40,Female
539,274,2023-04-22,101,citizen,Home & Garden,64.43,4,257.72,25,Male
540,493,2023-03-15,142,else,Electronics,84.47,2,168.94,61,Other
541,938,2023-01-05,118,decision,Beauty,142.72,5,713.6,34,Other
542,121,2023-06-30,126,order,Clothing,103.69,4,414.76,64,Male
543,210,2023-08-24,139,project,Electronics,140.63,4,562.52,67,Other
544,869,2022-12-15,132,fund,Home & Garden,88.8,1,88.8,45,Other
545,844,2023-04-11,144,true,Electronics,139.97,5,699.85,68,Other
546,180,2023-01-13,101,its,Home & Garden,39.93,3,119.79,26,Other
547,857,2023-10-24,134,until,Beauty,157.19,2,314.38,22,Other
548,497,2023-09-21,128,board,Clothing,52.31,3,156.93,65,Male
549,329,2023-12-02,120,throughout,Home & Garden,144.95,3,434.85,38,Female
550,425,2023-08-09,126,general,Electronics,127.85,3,383.55,59,Male
551,64,2023-10-24,106,father,Beauty,117.11,4,468.44,63,Female
552,557,2023-10-31,146,she,Electronics,105.0,4,420.0,41,Other
553,623,2022-12-17,128,feeling,Beauty,99.16,5,495.8,26,Other
554,3,2023-03-22,129,language,Home & Garden,161.57,5,807.85,33,Other
555,295,2023-04-09,131,west,Electronics,61.76,5,308.8,23,Male
556,519,2023-11-25,141,enjoy,Electronics,95.66,1,95.66,22,Male
557,629,2023-09-02,147,base,Beauty,33.49,1,33.49,27,Other
558,70,2023-05-15,121,eight,Home & Garden,45.7,1,45.7,57,Male
559,541,2023-11-21,117,yet,Beauty,192.17,3,576.51,66,Other
560,776,2023-06-03,111,standard,Clothing,56.43,4,225.72,65,Female
561,262,2023-06-28,123,among,Electronics,23.52,1,23.52,57,Female
562,549,2023-01-30,140,successful,Beauty,14.45,2,28.9,60,Female
563,684,2022-12-28,149,agreement,Electronics,122.81,4,491.24,56,Other
564,690,2023-04-30,126,job,Clothing,88.23,2,176.46,43,Female
565,23,2023-03-16,108,argue,Home & Garden,94.62,5,473.1,70,Male
566,389,2023-03-14,120,company,Clothing,76.33,1,76.33,45,Other
567,270,2023-02-05,107,language,Home & Garden,126.7,3,380.1,46,Female
568,599,2023-01-08,147,rock,Home & Garden,31.18,2,62.36,37,Female
569,754,2023-04-18,134,speech,Home & Garden,60.99,5,304.95,51,Other
570,448,2022-12-29,109,end,Home & Garden,147.02,2,294.04,33,Other
571,77,2023-11-21,124,threat,Home & Garden,77.49,1,77.49,32,Other
572,379,2023-08-31,133,eight,Electronics,165.92,1,165.92,25,Other
573,463,2023-02-17,111,authority,Beauty,79.8,2,159.6,32,Male
574,647,2023-11-29,149,design,Clothing,126.69,3,380.07,70,Other
575,947,2023-10-17,146,then,Clothing,83.9,5,419.5,26,Male
576,514,2023-09-02,105,air,Clothing,57.14,2,114.28,46,Female
577,249,2023-06-12,113,tree,Home & Garden,102.45,1,102.45,44,Other
578,75,2023-05-09,101,stuff,Clothing,25.13,1,25.13,42,Female
579,173,2023-06-24,144,reason,Beauty,80.81,4,323.24,20,Female
580,993,2023-04-04,108,cause,Electronics,60.46,4,241.84,55,Other
581,303,2023-09-13,108,goal,Beauty,11.67,4,46.68,67,Female
582,721,2023-08-28,105,official,Beauty,70.12,4,280.48,31,Female
583,680,2023-05-15,112,join,Home & Garden,114.69,2,229.38,48,Female
584,482,2023-09-30,137,role,Home & Garden,24.21,4,96.84,32,Male
585,692,2023-02-26,138,special,Clothing,27.56,1,27.56,61,Other
586,871,2023-10-13,124,north,Beauty,41.84,1,41.84,58,Other
587,424,2022-12-06,147,detail,Beauty,158.26,1,158.26,30,Other
588,653,2023-06-30,103,site,Electronics,193.91,1,193.91,68,Other
589,796,2023-03-22,123,oil,Clothing,65.05,5,325.25,35,Male
590,5,2023-12-01,138,brother,Home & Garden,31.42,3,94.26,53,Male
591,699,2023-04-08,111,figure,Clothing,136.2,4,544.8,64,Other
592,316,2023-01-11,105,focus,Beauty,27.72,1,27.72,36,Male
593,119,2023-05-02,133,education,Electronics,44.12,2,88.24,49,Male
594,761,2022-12-16,137,collection,Beauty,174.26,2,348.52,19,Male
595,479,2023-06-08,149,professor,Electronics,175.98,1,175.98,56,Other
596,494,2023-04-25,114,current,Clothing,188.97,2,377.94,64,Female
597,656,2023-03-22,118,president,Home & Garden,192.3,1,192.3,52,Female
598,841,2023-06-07,109,likely,Home & Garden,170.0,5,850.0,43,Other
599,542,2023-04-04,138,film,Beauty,25.08,3,75.24,24,Female
600,607,2023-03-05,104,you,Home & Garden,175.89,4,703.56,33,Female
601,366,2023-08-01,112,bank,Clothing,37.74,3,113.22,69,Male
602,554,2023-06-23,127,seem,Beauty,60.3,2,120.6,45,Other
603,716,2023-11-24,121,give,Clothing,179.36,4,717.44,49,Male
604,196,2023-07-05,146,job,Clothing,47.67,3,143.01,43,Other
605,281,2022-12-15,144,much,Home & Garden,98.12,2,196.24,53,Male
606,836,2023-07-13,143,system,Electronics,100.03,4,400.12,39,Female
607,441,2023-09-10,140,environment,Clothing,69.64,2,139.28,35,Other
608,833,2023-03-13,105,this,Electronics,87.6,2,175.2,45,Female
609,405,2023-02-28,131,design,Electronics,143.24,4,572.96,42,Female
610,25,2023-01-19,144,officer,Beauty,120.81,1,120.81,45,Other
611,788,2023-03-29,108,night,Home & Garden,134.89,5,674.45,38,Other
612,635,2023-06-18,150,arm,Clothing,17.06,3,51.18,30,Other
613,706,2023-08-08,135,company,Beauty,103.25,1,103.25,53,Other
614,830,2023-03-15,140,how,Clothing,90.55,2,181.1,22,Male
615,581,2023-07-26,133,different,Clothing,62.75,2,125.5,54,Female
616,652,2023-01-01,144,law,Home & Garden,135.02,5,675.1,66,Male
617,344,2023-05-05,143,support,Electronics,113.8,4,455.2,18,Female
618,46,2023-08-26,107,behavior,Electronics,17.28,2,34.56,30,Other
619,89,2022-12-06,147,career,Home & Garden,140.78,5,703.9,60,Female
620,614,2023-02-11,118,above,Beauty,183.35,4,733.4,35,Female
621,338,2023-05-05,122,report,Beauty,96.85,5,484.25,25,Male
622,145,2023-05-03,126,today,Beauty,80.15,2,160.3,66,Other
623,815,2023-09-03,135,term,Clothing,136.33,5,681.65,64,Other
624,254,2022-12-20,148,about,Clothing,18.93,3,56.79,36,Other
625,214,2023-04-17,130,floor,Clothing,117.98,2,235.96,57,Male
626,816,2023-09-25,112,within,Home & Garden,91.62,4,366.48,27,Male
627,11,2023-03-31,144,perhaps,Clothing,191.25,3,573.75,69,Other
628,483,2023-04-30,145,rest,Clothing,148.73,4,594.92,20,Other
629,23,2023-03-10,142,exactly,Beauty,129.2,1,129.2,37,Male
630,562,2023-09-28,130,industry,Clothing,56.11,1,56.11,50,Male
631,628,2023-09-12,119,design,Beauty,15.87,2,31.74,28,Female
632,155,2023-11-19,136,bit,Beauty,182.99,5,914.95,45,Other
633,655,2023-06-06,127,involve,Home & Garden,135.92,4,543.68,66,Male
634,824,2023-06-02,110,on,Home & Garden,195.7,3,587.1,45,Other
635,573,2023-10-26,146,field,Electronics,139.34,4,557.36,63,Male
636,7,2023-08-09,127,product,Beauty,152.9,4,611.6,52,Female
637,108,2022-12-29,149,office,Home & Garden,152.1,5,760.5,47,Male
638,924,2022-12-06,145,key,Home & Garden,197.78,1,197.78,57,Female
639,39,2023-05-07,137,look,Clothing,189.04,2,378.08,35,Female
640,130,2023-03-02,130,about,Beauty,169.0,4,676.0,49,Female
641,26,2023-02-13,123,hope,Beauty,69.28,5,346.4,56,Female
642,258,2023-07-10,118,two,Beauty,116.02,2,232.04,32,Female
643,970,2023-10-07,127,government,Electronics,79.45,1,79.45,26,Other
644,272,2023-08-25,147,rule,Home & Garden,10.33,2,20.66,31,Other
645,785,2023-10-01,134,local,Beauty,39.76,5,198.8,36,Female
646,924,2023-07-03,118,ball,Electronics,112.77,1,112.77,68,Female
647,715,2023-10-06,119,loss,Beauty,173.83,1,173.83,29,Female
648,930,2023-05-18,123,factor,Home & Garden,158.95,5,794.75,43,Female
649,909,2023-04-07,125,more,Beauty,23.66,2,47.32,34,Other
650,309,2023-04-29,138,technology,Home & Garden,21.44,5,107.2,56,Male
651,851,2023-03-17,120,capital,Electronics,130.77,1,130.77,60,Male
652,335,2022-12-18,121,ahead,Electronics,77.8,5,389.0,54,Male
653,501,2023-08-17,108,himself,Home & Garden,23.84,3,71.52,46,Female
654,475,2023-01-27,110,rather,Electronics,12.39,1,12.39,29,Other
655,219,2023-05-22,112,success,Beauty,105.81,1,105.81,70,Other
656,384,2022-12-23,118,task,Home & Garden,185.57,4,742.28,28,Male
657,907,2022-12-24,119,green,Beauty,28.48,4,113.92,64,Male
658,959,2023-04-12,108,suffer,Electronics,93.72,1,93.72,57,Male
659,791,2023-08-16,145,number,Electronics,53.37,3,160.11,54,Female
660,169,2023-07-28,146,consumer,Beauty,47.53,3,142.59,66,Male
661,725,2023-11-07,117,above,Beauty,186.06,1,186.06,41,Female
662,746,2023-08-23,150,yet,Clothing,120.1,4,480.4,65,Male
663,614,2022-12-18,123,less,Home & Garden,54.17,4,216.68,25,Other
664,559,2023-04-16,140,form,Beauty,48.36,5,241.8,58,Female
665,490,2023-11-22,107,world,Beauty,181.5,2,363.0,39,Female
666,213,2022-12-09,141,feeling,Home & Garden,125.73,2,251.46,24,Other
667,173,2023-05-13,117,unit,Beauty,171.18,2,342.36,60,Other
668,237,2023-02-15,106,officer,Electronics,22.42,4,89.68,54,Other
669,291,2023-09-04,105,business,Electronics,185.19,4,740.76,66,Female
670,56,2023-11-17,132,back,Beauty,88.85,2,177.7,30,Male
671,604,2023-02-16,138,major,Electronics,184.86,3,554.58,56,Male
672,504,2023-01-25,101,challenge,Electronics,38.47,5,192.35,64,Other
673,290,2022-12-19,143,standard,Clothing,154.33,4,617.32,40,Other
674,467,2023-08-18,117,strong,Electronics,37.96,4,151.84,19,Other
675,220,2023-09-05,133,conference,Clothing,169.0,2,338.0,41,Female
676,306,2023-04-18,106,head,Electronics,165.48,2,330.96,22,Male
677,59,2023-09-03,115,just,Home & Garden,140.77,4,563.08,30,Female
678,966,2023-07-18,118,beyond,Beauty,37.51,3,112.53,64,Other
679,704,2023-06-19,107,recent,Beauty,175.44,3,526.32,70,Male
680,873,2023-05-11,107,think,Electronics,13.77,2,27.54,33,Other
681,693,2023-05-12,132,most,Home & Garden,108.31,1,108.31,39,Male
682,755,2023-03-07,122,worker,Home & Garden,113.16,5,565.8,57,Female
683,878,2023-07-06,136,focus,Electronics,49.47,5,247.35,46,Female
684,969,2023-04-25,112,foot,Home & Garden,151.06,2,302.12,18,Male
685,755,2023-05-24,141,none,Electronics,170.66,1,170.66,46,Other
686,686,2023-06-11,118,power,Electronics,85.39,5,426.95,67,Other
687,446,2023-08-23,148,may,Clothing,164.0,1,164.0,33,Other
688,318,2023-03-19,144,about,Beauty,144.35,1,144.35,62,Other
689,50,2023-04-13,105,develop,Electronics,28.82,1,28.82,66,Female
690,410,2023-09-09,117,government,Electronics,87.94,3,263.82,39,Other
691,557,2023-06-24,111,town,Clothing,120.28,5,601.4,66,Male
692,306,2023-04-17,145,modern,Electronics,107.39,1,107.39,44,Other
693,541,2023-07-13,138,early,Electronics,183.67,2,367.34,43,Male
694,798,2023-04-18,123,language,Beauty,139.06,2,278.12,68,Other
